Month,Timestamp,CA,NW,RM,SW,WMW,SC,TX,EMW,SE,NE,HI,HI-Oahu,AK
2,799,1.038,1.704,1.31,1.648,2.54,1.392,1.244,1.908,1.318,0.694,1.6165,1.7306,1.4438
2,800,1.112,1.704,2.814,0.594,2.22,1.51,1.384,1.644,1.342,1.438,1.6165,1.7306,1.4438
2,801,1.006,1.934,1.874,1.098,1.392,1.276,1.194,1.644,1.318,1.234,1.6165,1.7306,1.4438
2,802,0.938,1.934,1.224,1.098,1.392,1.42,1.846,1.908,1.614,1.618,1.6165,1.7306,1.4438
2,803,0.938,1.934,2.054,1.016,2.22,1.648,0.99,1.67,1.942,1.234,1.6165,1.7306,1.4438
2,804,0.938,1.934,1.44,1.016,1.598,1.252,1.384,1.37,1.802,1.276,1.6165,1.7306,1.4438
2,805,1.006,1.934,2.054,1.016,2.54,2.028,0.982,2.412,1.61,1.014,1.6165,1.7306,1.4438
2,806,0.978,1.934,2.388,1.016,1.714,1.252,1.39,1.82,1.314,1.02,1.6165,1.7306,1.4438
2,807,0.984,1.934,1.224,1.098,2.856,1.648,1.39,2.466,1.8,1.276,1.6165,1.7306,1.4438
2,808,1.13,1.708,2.066,1.356,1.714,1.276,1.384,1.82,1.61,1.234,1.6165,1.7306,1.4438
2,809,1.132,1.704,1.642,1.452,1.598,2.348,1.862,1.636,1.802,1.618,1.6165,1.7306,1.4438
2,810,0.898,1.636,1.642,1.97,2.22,2.462,1.426,1.37,1.632,1.124,1.6165,1.7306,1.4438
2,811,1.002,1.636,2.004,1.97,2.54,2.462,1.178,1.37,1.942,1.586,1.6165,1.7306,1.4438
2,812,1.002,1.604,2.004,1.97,2.042,2.348,1.194,1.636,1.452,1.586,1.6165,1.7306,1.4438
2,813,1.152,1.514,1.142,1.038,2.42,1.51,0.99,2.412,2.326,0.694,1.6165,1.7306,1.4438
2,814,1.162,1.514,1.642,1.452,1.196,1.51,0.99,2.466,1.8,0.936,1.6165,1.7306,1.4438
2,815,1.354,1.514,2.188,1.066,2.49,1.392,1.384,2,0.994,1.13,1.6165,1.7306,1.4438
2,816,1.06,1.704,2.188,1.648,1.284,1.648,0.982,2,1.928,0.996,1.6165,1.7306,1.4438
2,817,0.984,1.708,2.388,1.606,2.492,1.392,1.39,0.946,1.492,1.1,1.6165,1.7306,1.4438
2,818,1.26,1.708,1.224,1.648,1.942,1.252,1.244,1.192,1.672,1.128,1.6165,1.7306,1.4438
2,819,1.112,1.708,2.814,1.648,1.942,1.642,1.39,1.192,1.672,1.128,1.6165,1.7306,1.4438
2,820,1.112,1.708,2.814,1.648,1.942,1.692,1.244,1.192,1.672,0.978,1.6165,1.7306,1.4438
2,821,1.26,1.704,1.874,1.606,2.492,1.662,1.39,2.052,1.492,1.128,1.6165,1.7306,1.4438
2,822,1.26,1.704,1.874,1.452,2.674,1.692,0.99,1.966,0.776,1.292,1.6165,1.7306,1.4438
2,823,1.112,1.704,2.388,1.452,1.47,1.642,1.242,1.56,0.956,0.996,1.6165,1.7306,1.4438
2,824,0.938,1.708,2.004,1.606,1.47,1.642,0.942,2.054,1.368,0.938,1.6165,1.7306,1.4438
2,825,1.024,1.934,2.902,1.356,2.49,1.692,1.178,1.158,1.468,1.13,1.6165,1.7306,1.4438
2,826,1.024,1.934,2.162,1.098,1.878,1.662,0.942,1.82,1.61,0.868,1.6165,1.7306,1.4438
2,827,1.214,1.934,1.192,1.098,2.42,2.468,1.242,1.82,1.61,0.868,1.6165,1.7306,1.4438
2,828,1.214,1.934,1.192,1.098,2.174,2.468,1.846,1.82,1.468,1.398,1.6165,1.7306,1.4438
2,829,0.938,1.934,1.614,1.098,2.042,1.692,1.384,1.82,1.468,1.146,1.6165,1.7306,1.4438
2,830,1.006,1.934,2.902,1.098,1.69,1.692,1.244,1.82,1.468,1.02,1.6165,1.7306,1.4438
2,831,1.26,1.934,0.79,1.356,2.54,1.642,1.752,1.604,1.468,1.276,1.6165,1.7306,1.4438
2,832,0.994,1.708,0.79,0.594,1.392,1.252,1.468,2.412,1.61,1.438,1.6165,1.7306,1.4438
2,833,1.002,1.514,1.214,1.452,2.086,1.42,1.502,1.37,1.802,1.234,1.6165,1.7306,1.4438
2,834,1.186,1.604,2.902,1.038,2.01,2.462,1.752,1.67,1.452,0.694,1.6165,1.7306,1.4438
2,835,0.898,1.636,2.666,1.038,2.01,2.61,1.244,1.37,2.326,1.146,1.6165,1.7306,1.4438
2,836,1.002,1.636,2.004,1.038,2.01,1.898,1.244,1.37,0.882,1.398,1.6165,1.7306,1.4438
2,837,1.152,1.604,1.142,1.922,1.618,1.256,1.39,2.412,1.8,1.13,1.6165,1.7306,1.4438
2,838,1.162,1.514,2.054,1.086,1.618,1.256,0.982,1.604,1.91,0.938,1.6165,1.7306,1.4438
2,839,0.946,1.704,0.432,1.606,1.278,1.256,0.982,2.466,0.956,1.292,1.6165,1.7306,1.4438
2,840,1.06,1.708,1.31,1.398,2.22,1.898,0.982,1.806,0.776,1.128,1.6165,1.7306,1.4438
2,841,1.038,1.934,3.262,1.398,2.22,2.61,0.99,1.56,1.492,0.978,1.6165,1.7306,1.4438
2,842,1.26,1.934,3.262,1.398,2.186,1.188,1.846,1.56,1.492,0.978,1.6165,1.7306,1.4438
2,843,0.984,1.934,3.262,1.398,2.186,2.152,1.242,1.56,0.776,0.978,1.6165,1.7306,1.4438
2,844,1.13,1.934,3.262,1.398,1.392,2.462,1.178,1.806,1.922,1.128,1.6165,1.7306,1.4438
2,845,0.994,1.704,3.262,1.066,2.086,2.61,1.82,1.636,1.61,0.996,1.6165,1.7306,1.4438
2,846,1.132,1.514,1.874,1.922,1.388,1.256,1.202,1.644,1.632,1.398,1.6165,1.7306,1.4438
2,847,1.162,1.636,1.44,1.97,1.388,1.898,1.07,1.61,1.318,0.936,1.6165,1.7306,1.4438
2,848,1.06,1.726,2.388,1.086,1.388,1.256,1.07,1.61,1.318,1.014,1.6165,1.7306,1.4438
2,849,1.26,1.636,1.224,1.648,1.69,2.61,1.202,1.61,1.614,1.294,1.6165,1.7306,1.4438
2,850,1.26,1.604,1.874,0.594,2.01,2.462,0.862,1.982,1.632,1.014,1.6165,1.7306,1.4438
2,851,1.26,1.704,2.814,1.356,2.01,0.886,1.008,1.982,1.942,0.936,1.6165,1.7306,1.4438
2,852,1.26,1.704,2.814,1.356,2.01,0.886,1.426,1.99,1.802,1.398,1.6165,1.7306,1.4438
2,853,0.984,1.704,2.814,1.356,2.01,2.348,1.502,1.644,1.61,1.398,1.6165,1.7306,1.4438
2,854,1.13,1.514,1.874,1.356,2.086,2.348,1.502,1.644,1.468,0.936,1.6165,1.7306,1.4438
2,855,0.946,1.532,1.224,1.398,2.086,0.886,1.502,1.644,1.468,1.294,1.6165,1.7306,1.4438
2,856,1.152,1.604,2.666,1.066,2.01,2.462,1.236,1.99,0.882,0.494,1.6165,1.7306,1.4438
2,857,1.016,1.726,0.518,1.97,2.01,1.188,1.774,1.982,1.942,1.482,1.6165,1.7306,1.4438
2,858,1.32,1.266,1.334,1.636,1.69,2.61,1.774,2.142,1.318,1.482,1.6165,1.7306,1.4438
2,859,1.016,1.986,1.68,1.636,1.69,1.188,1.282,2.142,1.342,1.458,1.6165,1.7306,1.4438
2,860,0.898,1.266,1.334,1.04,2.01,2.462,1.82,1.61,1.318,1.6,1.6165,1.7306,1.4438
2,861,1.162,1.726,2.504,2.346,1.278,2.152,1.178,1.982,1.632,0.494,1.6165,1.7306,1.4438
2,862,0.994,1.636,1.214,1.922,2.22,1.558,1.242,1.99,1.452,1.02,1.6165,1.7306,1.4438
2,863,1.06,1.604,2.004,1.066,1.598,1.42,0.99,1.67,1.61,1.092,1.6165,1.7306,1.4438
2,864,1.26,1.704,1.44,0.594,1.9,1.51,1.39,1.37,1.8,1.132,1.6165,1.7306,1.4438
2,865,1.112,1.708,1.874,1.398,1.9,1.42,1.244,2.412,1.314,0.996,1.6165,1.7306,1.4438
2,866,1.112,1.934,2.814,1.398,1.598,1.558,1.244,2.412,1.314,0.996,1.6165,1.7306,1.4438
2,867,1.112,1.708,2.814,1.398,2.186,2.348,1.244,2.412,1.314,0.996,1.6165,1.7306,1.4438
2,868,1.26,1.708,1.224,1.648,1.392,0.886,1.39,1.636,1.8,0.938,1.6165,1.7306,1.4438
2,869,1.13,1.514,2.054,1.746,2.01,1.188,1.384,1.908,1.802,0.868,1.6165,1.7306,1.4438
2,870,1.354,1.636,2.51,1.038,1.388,1.256,1.178,1.99,1.614,1.438,1.6165,1.7306,1.4438
2,871,1.132,1.986,1.614,0.194,1.61,1.202,1.236,1.61,1.318,0.494,1.6165,1.7306,1.4438
2,872,1.13,1.788,2.162,1.086,1.61,1.202,1.82,1.61,1.318,1.124,1.6165,1.7306,1.4438
2,873,1.26,1.266,1.192,1.648,1.61,1.334,1.282,2.142,1.614,1.6,1.6165,1.7306,1.4438
2,874,1.112,1.636,2.574,1.398,1.61,1.892,1.774,2.142,1.942,1.458,1.6165,1.7306,1.4438
2,875,1.112,1.604,1.192,1.356,1.61,1.892,0.862,1.61,1.802,1.6,1.6165,1.7306,1.4438
2,876,1.112,1.514,2.162,1.356,1.388,1.892,0.862,1.982,2.326,1.124,1.6165,1.7306,1.4438
2,877,1.112,1.514,0.816,1.356,1.388,1.892,0.862,1.99,0.882,1.124,1.6165,1.7306,1.4438
2,878,1.038,1.704,1.222,1.398,1.388,1.334,1.536,1.99,0.882,1.618,1.6165,1.7306,1.4438
2,879,1.06,1.514,0.816,1.398,1.388,1.334,1.536,1.99,2.326,1.124,1.6165,1.7306,1.4438
2,880,1.132,1.604,2.574,1.606,1.61,1.892,1.202,1.982,1.452,1.6,1.6165,1.7306,1.4438
2,881,1.016,1.266,1.334,1.97,1.61,1.892,1.07,1.61,1.632,1.458,1.6165,1.7306,1.4438
2,882,1.698,1.788,1.334,1.724,1.61,1.668,1.364,2.142,1.614,1.458,1.6165,1.7306,1.4438
2,883,1.698,2.074,1.334,1.432,1.61,1.668,1.492,2.142,1.614,1.458,1.6165,1.7306,1.4438
2,884,0.94,1.788,0.596,1.724,1.61,1.892,1.07,2.142,1.632,1.6,1.6165,1.7306,1.4438
2,885,0.85,1.986,2.504,1.04,1.69,1.334,1.536,1.982,1.802,0.494,1.6165,1.7306,1.4438
2,886,1.186,1.636,1.192,1.97,2.086,1.898,1.282,1.644,1.8,1.294,1.6165,1.7306,1.4438
2,887,1.162,1.514,0.816,1.086,1.278,2.61,1.236,1.37,0.956,1.398,1.6165,1.7306,1.4438
2,888,0.946,1.704,1.214,1.066,2.22,1.188,1.502,1.604,1.672,1.13,1.6165,1.7306,1.4438
2,889,1.06,1.708,1.214,1.066,2.54,1.188,1.178,2.466,1.422,1.13,1.6165,1.7306,1.4438
2,890,1.13,1.708,2.902,1.066,1.9,2.462,1.502,1.158,1.696,1.162,1.6165,1.7306,1.4438
2,891,1.13,1.704,1.214,1.066,1.9,2.462,1.502,2.466,1.422,1.13,1.6165,1.7306,1.4438
2,892,0.994,1.704,1.222,1.746,1.598,1.188,1.502,1.82,1.672,1.398,1.6165,1.7306,1.4438
2,893,1.152,1.514,1.222,1.922,2.22,2.61,1.282,2.412,1.928,1.02,1.6165,1.7306,1.4438
2,894,0.85,1.636,1.222,2.346,1.278,1.898,1.07,1.908,1.468,0.494,1.6165,1.7306,1.4438
2,895,1.32,1.726,0.816,1.636,2.086,1.202,1.364,1.99,1.802,1.6,1.6165,1.7306,1.4438
2,896,1.132,1.726,1.214,1.97,2.086,1.202,1.364,1.982,1.802,1.458,1.6165,1.7306,1.4438
2,897,1.038,1.604,0.79,1.066,2.01,1.334,1.492,1.61,1.802,1.482,1.6165,1.7306,1.4438
2,898,1.038,1.514,2.004,1.648,1.388,1.334,1.07,1.61,1.452,1.038,1.6165,1.7306,1.4438
2,899,1.13,1.704,2.004,0.594,1.388,1.334,1.202,1.61,1.942,1.038,1.6165,1.7306,1.4438
2,900,1.06,1.934,2.004,0.594,1.388,1.334,1.07,1.61,1.942,1.142,1.6165,1.7306,1.4438
2,901,0.994,1.934,0.79,1.398,1.388,1.202,1.202,1.982,1.942,1.142,1.6165,1.7306,1.4438
2,902,0.994,1.934,0.79,0.594,1.388,1.898,1.202,1.982,1.942,1.038,1.6165,1.7306,1.4438
2,903,1.132,1.708,2.154,1.648,1.388,1.256,1.202,1.982,1.632,1.038,1.6165,1.7306,1.4438
2,904,1.32,1.514,1.214,1.452,1.388,1.256,1.202,1.982,1.632,1.038,1.6165,1.7306,1.4438
2,905,0.736,1.636,2.162,1.04,1.388,1.256,1.492,1.61,1.614,1.038,1.6165,1.7306,1.4438
2,906,0.736,1.266,0.518,1.102,1.61,1.898,1.098,2.142,1.318,1.038,1.6165,1.7306,1.4438
2,907,1.248,1.986,0.518,1.102,1.388,1.898,1.098,2.142,1.318,1.482,1.6165,1.7306,1.4438
2,908,0.68,1.266,0.518,1.102,1.388,1.256,1.098,2.142,1.614,1.6,1.6165,1.7306,1.4438
2,909,1.698,1.726,1.192,1.432,2.01,2.61,1.364,1.982,1.452,0.694,1.6165,1.7306,1.4438
2,910,1.016,1.604,1.222,2.346,1.618,1.188,1.492,1.644,1.61,0.868,1.6165,1.7306,1.4438
2,911,1.152,1.704,2.004,1.452,1.278,0.886,1.202,1.37,1.368,1.132,1.6165,1.7306,1.4438
2,912,1.354,1.708,1.44,1.066,1.392,1.558,1.774,2.412,1.922,0.996,1.6165,1.7306,1.4438
2,913,0.946,1.708,1.874,0.594,2.186,1.276,1.774,1.82,0.956,1.292,1.6165,1.7306,1.4438
2,914,0.994,1.708,0.432,1.648,2.186,1.42,1.282,1.604,0.956,1.1,1.6165,1.7306,1.4438
2,915,1.06,1.708,2.24,0.594,2.22,1.51,1.774,2.412,1.922,1.292,1.6165,1.7306,1.4438
2,916,0.994,1.708,1.874,1.606,1.278,1.42,1.536,1.636,1.91,1.132,1.6165,1.7306,1.4438
2,917,1.162,1.514,1.44,1.746,2.01,2.348,1.492,1.644,1.468,1.092,1.6165,1.7306,1.4438
2,918,1.186,1.726,2.666,1.038,1.388,1.188,1.37,1.61,1.942,1.586,1.6165,1.7306,1.4438
2,919,1.186,1.986,1.222,0.194,1.61,1.898,1.11,0.976,1.614,1.124,1.6165,1.7306,1.4438
2,920,0.946,1.266,2.902,1.922,1.61,1.188,1.098,0.976,1.614,1.124,1.6165,1.7306,1.4438
2,921,1.038,1.636,1.214,1.606,1.388,1.898,1.098,0.976,1.614,1.618,1.6165,1.7306,1.4438
2,922,1.038,1.514,2.666,1.398,1.388,1.188,1.492,2.142,1.632,1.618,1.6165,1.7306,1.4438
2,923,1.13,1.704,2.004,1.356,1.388,2.348,1.07,1.982,1.452,1.586,1.6165,1.7306,1.4438
2,924,1.06,1.934,2.188,1.356,1.69,1.648,1.774,1.99,1.452,1.438,1.6165,1.7306,1.4438
2,925,0.994,1.934,2.054,1.356,2.01,1.298,1.236,1.644,2.326,0.694,1.6165,1.7306,1.4438
2,926,0.946,1.934,2.054,1.356,1.618,1.662,1.178,1.908,1.61,1.234,1.6165,1.7306,1.4438
2,927,1.152,1.708,2.188,1.398,1.618,0.624,1.242,1.67,1.61,0.494,1.6165,1.7306,1.4438
2,928,0.85,1.704,2.004,1.066,1.278,0.624,1.194,1.908,2.326,1.6,1.6165,1.7306,1.4438
2,929,0.736,1.636,0.816,0.194,1.618,1.662,1.862,1.99,1.452,1.482,1.6165,1.7306,1.4438
2,930,1.408,1.266,1.222,1.724,2.01,1.642,1.178,1.982,1.614,1.038,1.6165,1.7306,1.4438
2,931,1.408,1.986,1.222,1.724,2.086,1.298,0.942,1.982,1.614,1.482,1.6165,1.7306,1.4438
2,932,1.248,1.266,0.79,1.636,1.278,2.028,1.194,1.982,1.614,1.482,1.6165,1.7306,1.4438
2,933,1.698,1.726,1.142,1.636,2.186,1.298,1.384,1.99,1.942,1.124,1.6165,1.7306,1.4438
2,934,1.32,1.726,2.066,1.97,2.856,1.662,1.244,1.908,2.326,1.438,1.6165,1.7306,1.4438
2,935,1.152,1.604,2.814,1.746,2.42,2.468,1.502,1.636,1.8,1.398,1.6165,1.7306,1.4438
2,936,0.946,1.514,2.24,0.594,2.49,0.624,1.468,1.604,1.91,1.13,1.6165,1.7306,1.4438
2,937,1.06,1.704,2.24,0.594,2.194,0.624,1.284,1.604,0.994,0.938,1.6165,1.7306,1.4438
2,938,1.13,1.704,2.24,0.594,2.194,0.624,1.284,1.604,0.994,0.938,1.6165,1.7306,1.4438
2,939,1.06,1.514,0.432,0.594,1.47,0.624,1.284,1.82,1.91,1.162,1.6165,1.7306,1.4438
2,940,0.994,1.604,2.814,1.648,2.49,1.662,1.468,2.412,1.314,1.092,1.6165,1.7306,1.4438
2,941,1.162,1.636,1.142,1.746,2.42,1.298,1.752,1.67,2.326,1.014,1.6165,1.7306,1.4438
2,942,0.898,1.986,2.162,1.97,1.69,1.392,0.99,1.99,1.632,1.234,1.6165,1.7306,1.4438
2,943,1.016,2.074,2.504,2.346,2.54,1.51,1.194,1.982,1.614,1.618,1.6165,1.7306,1.4438
2,944,1.132,2.074,2.504,1.922,2.186,1.558,1.242,1.982,1.614,1.618,1.6165,1.7306,1.4438
2,945,0.994,1.986,2.504,1.452,2.22,2.348,0.942,1.982,1.942,1.124,1.6165,1.7306,1.4438
2,946,1.13,1.266,2.504,1.606,1.392,2.348,1.178,1.99,2.326,1.562,1.6165,1.7306,1.4438
2,947,1.13,1.986,0.518,1.606,1.392,1.42,0.942,1.644,1.8,1.618,1.6165,1.7306,1.4438
2,948,1.13,1.266,1.192,1.648,1.392,2.564,0.942,1.908,1.368,1.618,1.6165,1.7306,1.4438
2,949,1.13,1.726,2.162,1.648,1.392,1.392,1.862,1.67,1.368,1.618,1.6165,1.7306,1.4438
2,950,1.13,1.726,1.222,1.648,2.22,2.028,1.862,1.37,1.368,1.618,1.6165,1.7306,1.4438
2,951,1.06,1.266,2.162,1.648,2.186,1.642,1.862,2.412,1.368,1.124,1.6165,1.7306,1.4438
2,952,1.132,1.986,2.574,1.066,2.22,1.642,1.862,1.636,1.314,1.124,1.6165,1.7306,1.4438
2,953,1.186,2.074,2.504,1.97,1.392,1.642,1.862,1.37,1.468,1.6,1.6165,1.7306,1.4438
2,954,0.85,2.126,1.334,1.636,1.392,2.028,1.242,1.908,1.61,1.6,1.6165,1.7306,1.4438
2,955,1.016,1.336,1.334,1.04,2.22,1.642,1.384,1.67,1.468,1.6,1.6165,1.7306,1.4438
2,956,1.186,2.126,1.334,1.04,2.22,1.642,0.982,1.37,1.368,1.618,1.6165,1.7306,1.4438
2,957,0.898,1.818,1.334,0.194,1.598,1.692,1.39,2.412,0.956,1.438,1.6165,1.7306,1.4438
2,958,1.162,1.818,0.596,1.086,1.714,1.662,1.244,2.466,0.776,1.146,1.6165,1.7306,1.4438
2,959,0.994,1.788,2.504,1.066,1.69,2.468,1.752,2,1.422,1.13,1.6165,1.7306,1.4438
2,960,1.13,1.986,1.614,0.594,1.538,0.624,1.502,1.686,0.902,0.996,1.6165,1.7306,1.4438
2,961,0.984,1.266,0.816,1.398,2.578,2.968,1.284,1.63,1.778,1.1,1.6165,1.7306,1.4438
2,962,1.112,1.726,0.816,1.398,1.196,0.624,1.202,1.702,1.778,1.128,1.6165,1.7306,1.4438
2,963,1.112,1.266,1.222,1.398,2.578,0.624,1.588,2.036,1.356,1.128,1.6165,1.7306,1.4438
2,964,1.26,1.986,0.816,1.398,1.538,0.624,1.588,2.036,1.356,1.1,1.6165,1.7306,1.4438
2,965,1.26,1.986,1.192,0.594,1.714,2.468,1.202,1.702,1.778,1.1,1.6165,1.7306,1.4438
2,966,1.26,1.788,2.504,1.606,1.598,1.642,1.284,2.052,1.708,1.292,1.6165,1.7306,1.4438
2,967,1.26,2.074,0.596,1.746,1.392,1.252,1.752,2,0.902,1.162,1.6165,1.7306,1.4438
2,968,1.112,1.788,1.68,1.066,1.278,1.51,0.982,1.806,1.672,1.092,1.6165,1.7306,1.4438
2,969,1.006,2.074,1.68,1.606,1.618,1.558,1.194,2.466,1.928,1.398,1.6165,1.7306,1.4438
2,970,1.006,2.074,1.714,0.594,2.01,2.152,1.502,1.604,1.922,0.936,1.6165,1.7306,1.4438
2,971,0.938,1.986,1.714,1.398,2.01,1.188,1.82,1.604,0.994,1.398,1.6165,1.7306,1.4438
2,972,1.006,1.726,1.714,1.098,2.086,1.188,1.282,1.82,0.994,1.398,1.6165,1.7306,1.4438
2,973,1.006,1.604,1.68,1.098,1.618,1.188,1.282,2.466,1.922,0.936,1.6165,1.7306,1.4438
2,974,1.006,1.514,1.68,1.098,1.618,1.188,1.774,1.158,1.922,1.398,1.6165,1.7306,1.4438
2,975,1.112,1.514,1.68,1.098,1.618,2.152,1.774,1.806,1.922,0.936,1.6165,1.7306,1.4438
2,976,0.984,1.604,1.704,1.398,2.086,2.462,0.862,1.158,0.994,1.146,1.6165,1.7306,1.4438
2,977,1.06,1.266,1.548,1.452,2.086,2.61,0.862,1.82,1.368,1.294,1.6165,1.7306,1.4438
2,978,0.946,2.074,1.548,1.97,2.086,2.61,1.536,2.412,1.314,1.294,1.6165,1.7306,1.4438
2,979,1.132,1.818,1.548,1.97,1.618,1.188,0.862,1.604,1.368,1.014,1.6165,1.7306,1.4438
2,980,1.152,1.818,1.334,1.97,1.278,2.462,1.282,1.82,1.922,1.398,1.6165,1.7306,1.4438
2,981,1.162,2.074,0.816,1.038,1.392,2.152,1.426,1.806,0.776,0.868,1.6165,1.7306,1.4438
2,982,1.132,1.788,0.79,1.086,2.22,2.348,1.862,1.56,1.422,1.162,1.6165,1.7306,1.4438
2,983,0.994,1.986,2.154,1.066,1.598,1.558,0.99,2.052,0.902,1.1,1.6165,1.7306,1.4438
2,984,1.13,1.726,2.128,1.648,1.69,1.558,0.982,1.702,1.778,0.978,1.6165,1.7306,1.4438
2,985,1.038,1.636,2.054,0.594,2.174,1.276,0.982,1.42,1.356,1.064,1.6165,1.7306,1.4438
2,986,0.984,1.604,2.128,0.594,2.578,1.558,1.384,2.024,1.356,0.978,1.6165,1.7306,1.4438
2,987,1.038,1.636,2.128,0.594,1.196,2.348,0.98,2.024,1.356,0.978,1.6165,1.7306,1.4438
2,988,1.06,1.726,2.154,0.594,2.42,0.886,0.99,1.544,1.356,1.064,1.6165,1.7306,1.4438
2,989,1.354,1.266,2.902,1.606,2.042,0.886,1.862,2.024,1.356,0.978,1.6165,1.7306,1.4438
2,990,1.132,1.788,0.816,1.066,2.042,2.152,1.426,1.42,1.356,0.978,1.6165,1.7306,1.4438
2,991,1.06,1.788,1.214,1.066,2.856,2.61,1.008,1.23,1.778,1.292,1.6165,1.7306,1.4438
2,992,1.112,1.986,2.154,1.606,2.54,1.898,0.862,1.702,0.902,1.132,1.6165,1.7306,1.4438
2,993,0.938,1.266,1.642,1.356,2.22,1.256,1.202,0.946,1.672,1.162,1.6165,1.7306,1.4438
2,994,1.214,1.726,2.004,1.356,1.392,1.898,1.202,1.966,0.776,0.868,1.6165,1.7306,1.4438
2,995,0.938,1.726,2.154,1.356,1.392,1.898,1.07,1.56,1.928,0.868,1.6165,1.7306,1.4438
2,996,0.938,1.636,2.004,1.356,2.22,1.898,1.492,1.56,0.956,0.868,1.6165,1.7306,1.4438
2,997,1.006,1.726,1.642,1.098,2.22,1.898,1.492,2,1.922,0.936,1.6165,1.7306,1.4438
2,998,0.978,1.636,1.642,1.098,2.22,1.256,1.07,1.966,0.994,0.936,1.6165,1.7306,1.4438
2,999,0.984,1.266,1.142,1.356,1.392,1.256,1.07,1.966,1.91,1.398,1.6165,1.7306,1.4438
2,1000,0.994,1.788,0.79,1.648,1.392,1.898,1.492,2,1.91,1.146,1.6165,1.7306,1.4438
2,1001,0.898,2.126,1.222,1.922,1.278,1.202,1.364,1.806,1.314,1.294,1.6165,1.7306,1.4438
2,1002,0.85,2.134,2.162,2.346,1.618,1.334,1.37,1.604,1.468,1.294,1.6165,1.7306,1.4438
2,1003,1.32,1.992,0.816,1.04,1.618,1.334,1.11,1.604,1.468,1.146,1.6165,1.7306,1.4438
2,1004,1.32,2.134,1.214,2.346,1.278,1.202,1.11,1.158,1.368,0.936,1.6165,1.7306,1.4438
2,1005,1.016,2.126,1.142,1.97,2.22,1.898,1.37,2,0.956,1.13,1.6165,1.7306,1.4438
2,1006,1.152,2.074,1.44,1.086,1.598,1.898,1.364,2.052,1.672,1.292,1.6165,1.7306,1.4438
2,1007,0.994,1.788,2.066,1.606,1.9,1.188,1.07,1.23,1.696,1.064,1.6165,1.7306,1.4438
2,1008,1.038,1.266,2.24,0.594,2.042,1.188,1.202,2.024,1.708,1.168,1.6165,1.7306,1.4438
2,1009,1.13,1.636,1.31,0.594,1.808,2.462,1.202,1.544,1.778,1.05,1.6165,1.7306,1.4438
2,1010,1.038,1.636,1.31,0.594,2.174,1.188,1.07,1.544,1.778,1.05,1.6165,1.7306,1.4438
2,1011,1.038,1.636,1.31,0.594,1.808,1.188,1.492,1.544,1.778,1.05,1.6165,1.7306,1.4438
2,1012,1.06,1.266,0.432,0.594,1.9,2.61,1.492,1.42,1.708,1.05,1.6165,1.7306,1.4438
2,1013,1.152,1.818,1.642,1.606,1.392,1.898,1.098,1.192,1.422,0.978,1.6165,1.7306,1.4438
2,1014,1.016,1.992,2.162,1.086,2.086,1.256,1.27,1.158,1.922,1.162,1.6165,1.7306,1.4438
2,1015,1.32,2.14,2.504,1.97,1.69,1.898,1.208,1.37,1.314,1.146,1.6165,1.7306,1.4438
2,1016,1.162,1.882,0.596,1.922,1.69,1.202,1.27,1.67,1.468,1.02,1.6165,1.7306,1.4438
2,1017,0.946,1.882,1.68,1.452,1.69,1.202,1.27,1.908,0.882,1.02,1.6165,1.7306,1.4438
2,1018,0.994,1.844,1.68,1.066,1.69,1.256,1.27,1.908,1.802,1.02,1.6165,1.7306,1.4438
2,1019,0.994,2.134,0.596,1.066,2.01,1.898,1.11,1.908,1.802,1.02,1.6165,1.7306,1.4438
2,1020,0.994,2.134,2.504,1.066,2.086,1.188,1.098,1.908,1.802,1.014,1.6165,1.7306,1.4438
2,1021,0.946,2.134,0.518,1.066,1.618,2.152,1.492,1.37,1.802,1.398,1.6165,1.7306,1.4438
2,1022,0.946,2.134,0.518,1.648,1.618,1.558,1.202,2.412,2.326,1.092,1.6165,1.7306,1.4438
2,1023,1.162,1.336,0.518,1.648,1.278,1.42,1.774,1.604,1.802,1.092,1.6165,1.7306,1.4438
2,1024,1.016,2.134,2.504,1.066,1.618,1.42,1.774,2.412,1.802,1.146,1.6165,1.7306,1.4438
2,1025,1.248,1.844,1.68,1.038,2.086,1.276,1.536,1.67,1.942,1.438,1.6165,1.7306,1.4438
2,1026,1.11,0.998,1.714,1.636,2.01,0.886,1.492,1.644,1.632,0.494,1.6165,1.7306,1.4438
2,1027,1,2.062,1.714,1.724,2.01,0.886,1.492,1.99,1.614,0.494,1.6165,1.7306,1.4438
2,1028,1.408,2.062,1.714,1.04,1.618,1.558,1.07,1.644,1.942,1.234,1.6165,1.7306,1.4438
2,1029,1.248,0.998,1.334,1.04,1.392,1.42,1.202,1.908,2.326,1.294,1.6165,1.7306,1.4438
2,1030,0.85,1.844,2.504,1.97,2.186,1.42,1.774,1.37,1.368,0.868,1.6165,1.7306,1.4438
2,1031,1.166,2.134,1.614,1.086,1.714,1.42,1.236,1.158,1.928,1.132,1.6165,1.7306,1.4438
2,1032,1.002,2.126,2.162,1.066,1.808,1.42,1.502,0.298,1.672,1.1,1.6165,1.7306,1.4438
2,1033,1.162,1.818,0.816,1.606,2.578,1.51,1.502,1.56,1.422,0.978,1.6165,1.7306,1.4438
2,1034,1.132,1.818,0.816,0.594,1.878,1.51,1.178,2,1.696,0.978,1.6165,1.7306,1.4438
